,GEOID,Region,VMT,Area in squaremile,Area normalized VMT,Statewide percentile rank,County percentile rank
7848,6071004509,San Bernardino,7767.272414,0.817378998,9502.657195,5,6
7849,6073016608,San Diego,4010.30926,0.966529012,4149.186637,3,2
7850,6055201101,Napa,5011.288013,0.668093026,7500.88359,4,10
7851,6065042015,Riverside,4782.984356,0.706562996,6769.367181,4,5
7852,6081608300,San Mateo,20381.46983,0.596077025,34192.67808,17,14
7853,6037552001,Los Angeles,8645.914204,0.309958011,27893.824,15,10
7854,6001407101,Alameda,10219.35228,0.143177003,71375.65452,32,29
7855,6001451403,Alameda,4056.217774,0.262376994,15459.50243,9,5
7856,6067007013,Sacramento,4795.246768,0.259745985,18461.29311,10,6
7857,6013336104,Contra Costa,8648.166141,0.075547598,114473.0784,45,46
7858,6037124203,Los Angeles,9542.132348,0.125194997,76218.16053,34,28
7859,6037600100,Los Angeles,8092.637978,0.292504013,27666.75885,14,10
7860,6059099511,Orange,6980.45801,0.888413012,7857.221715,5,1
7861,6019000701,Fresno,6771.069978,0.498127013,13593.05919,8,6
7862,6037535803,Los Angeles,5929.946942,0.163260996,36321.88382,18,13
7863,6001406201,Alameda,8535.495656,0.157554999,54174.70541,25,24
7864,6037403404,Los Angeles,3533.565301,0.923258007,3827.278265,2,2
7865,6019004902,Fresno,7374.303873,0.38618499,19095.26278,10,9
7866,6037460301,Los Angeles,3329.740127,1.89921999,1753.214554,1,1
7867,6037274202,Los Angeles,2739.70645,0.859100997,3189.038841,2,2
7868,6041123000,Marin,8006.723278,2.407200098,3326.156095,2,3
7869,6071002049,San Bernardino,13220.85877,0.177333996,74553.43641,33,28
7870,6037208903,Los Angeles,6501.091373,0.061501101,105706.911,43,38
7871,6037221304,Los Angeles,5588.536584,0.087742098,63692.76244,30,24
7872,6037191420,Los Angeles,6363.1233,0.087714098,72543.90589,32,27
7873,6053000701,Monterey,9814.144361,0.242613003,40451.84823,20,25
7874,6013392000,Contra Costa,5932.047455,0.405847013,14616.46203,8,10
7875,6075016602,San Francisco,9441.86919,0.053661,175954.0298,56,34
7876,6037208802,Los Angeles,6181.633382,0.081658401,75701.13224,33,28
7877,6001437702,Alameda,6372.729832,0.143433005,44430.01002,21,21
7878,6111008005,Ventura,6815.164022,0.337078005,20218.35872,11,21
7879,6037208301,Los Angeles,5403.983545,0.035889801,150571.5677,52,48
7880,6037408724,Los Angeles,5491.154863,0.206018999,26653.63332,14,10
7881,6073016609,San Diego,2871.235446,1.841699958,1559.013689,1,1
7882,6075010901,San Francisco,4965.199832,0.0474553,104628.9849,42,18
7883,6037302503,Los Angeles,9307.548334,0.126111001,73804.41259,33,27
7884,6037535901,Los Angeles,6087.187152,0.324481994,18759.70706,10,8
7885,6037620201,Los Angeles,5028.240706,0.159378007,31549.15034,16,11
7886,6071002042,San Bernardino,3277.261997,2.034189939,1611.089473,1,2
7887,6037199202,Los Angeles,5147.191904,0.368505001,13967.76676,8,6
7888,6071009130,San Bernardino,11549.62481,0.629667997,18342.40403,10,12
7889,6037535502,Los Angeles,4678.534395,0.182447001,25643.2518,13,9
7890,6019005528,Fresno,10534.86094,0.560106993,18808.65812,10,8
7891,6085500902,Santa Clara,10972.51686,0.093638703,117179.2911,46,37
7892,6111002200,Ventura,2987.681296,1.180230021,2531.439839,2,4
7893,6037670407,Los Angeles,2603.908086,0.485720992,5360.913217,3,2
7894,6037600911,Los Angeles,4917.330201,0.263749003,18643.97642,10,7
7895,6053013800,Monterey,7502.545625,0.49447,15172.90356,9,12
7896,6037201120,Los Angeles,6939.628192,0.305895001,22686.30797,12,9
7897,6037301203,Los Angeles,2286.747436,0.211364999,10818.95036,6,4
7898,6081608002,San Mateo,5876.228019,0.445383996,13193.62185,7,4
7899,6037576802,Los Angeles,6491.64675,0.180619001,35941.10642,18,13
7900,6081607100,San Mateo,4073.402899,0.479649991,8492.448614,5,2
7901,6037302003,Los Angeles,5529.316245,0.091576099,60379.46889,28,22
7902,6037602504,Los Angeles,6371.419252,0.124112003,51336.04423,24,18
7903,6059099248,Orange,7482.723456,0.234435007,31918.11476,16,9
7904,6037186203,Los Angeles,3526.290389,0.325367987,10837.85292,6,4
7905,6001403701,Alameda,5908.524549,0.067160897,87975.66465,37,35
7906,6037600801,Los Angeles,5324.85292,0.374918014,14202.71292,8,6
7907,6065047201,Riverside,6377.312474,1.015689969,6278.798323,4,4
7908,6037203720,Los Angeles,5220.196287,0.123954996,42113.64153,21,15
7909,6037297602,Los Angeles,5973.596416,0.240183994,24870.91797,13,9
7910,6037575802,Los Angeles,6451.188027,0.123915002,52061.39641,25,19
7911,6037186404,Los Angeles,5300.603212,0.154883996,34223.05313,18,13
7912,6037302506,Los Angeles,7838.398938,0.349905014,22401.50505,12,8
7913,6037119342,Los Angeles,5292.56252,0.084594302,62564.05458,29,23
7914,6037301501,Los Angeles,3737.773366,0.233220994,16026.74483,9,7
7915,6075010102,San Francisco,4385.069894,0.0307167,142758.4938,51,27
7916,6037300100,Los Angeles,3444.351903,1.779929996,1935.105264,1,1
7917,6037533002,Los Angeles,5504.428387,0.111107998,49541.24371,23,17
7918,6037209103,Los Angeles,4692.063179,0.0478829,97990.37264,40,35
7919,6075012504,San Francisco,3516.656087,0.0101523,346390.0915,69,56
7920,6059021824,Orange,2822.460308,0.626384974,4505.951495,3,1
7921,6037576502,Los Angeles,6314.879144,0.118770003,53168.97337,25,19
7922,6037209820,Los Angeles,4170.183944,0.069153398,60303.38418,28,22
7923,6037212203,Los Angeles,4514.912683,0.041047301,109992.9242,44,39
7924,6073008363,San Diego,2859.27803,0.098229103,29108.25762,15,17
7925,6037269602,Los Angeles,4997.609496,0.112198003,44542.76706,22,16
7926,6037211803,Los Angeles,4332.146465,0.053872,80415.54853,35,29
7927,6065045110,Riverside,1921.148747,0.642925978,2988.133648,2,3
7928,6037463300,Los Angeles,2914.049085,0.254698008,11441.19306,6,5
7929,6037577504,Los Angeles,4111.857015,1.553670049,2646.54456,2,1
7930,6037701202,Los Angeles,3460.178028,0.156262994,22143.29793,12,8
7931,6037139703,Los Angeles,5190.203227,1.825839996,2842.638587,2,1
7932,6065045611,Riverside,9626.463043,0.761128008,12647.62686,7,7
7933,6075061505,San Francisco,5566.702979,0.00821745,677424.6052,77,79
7934,6053013500,Monterey,4736.348001,0.554756999,8537.698505,5,6
7935,6071003611,San Bernardino,9629.218371,0.248644993,38726.77373,19,19
7936,6037208710,Los Angeles,3451.371555,0.065784201,52465.05242,25,19
7937,6037301205,Los Angeles,2738.940669,0.298572004,9173.46782,5,4
7938,6037408138,Los Angeles,5086.822894,0.345557988,14720.60573,8,6
7939,6037269906,Los Angeles,5318.088528,0.080307201,66221.81437,30,25
7940,6037670406,Los Angeles,2147.120171,0.458766013,4680.207576,3,2
7941,6037430003,Los Angeles,2451.645448,4.611179829,531.674222,1,1
7942,6073013905,San Diego,1258.336038,0.85126102,1478.202348,1,1
7943,6037310202,Los Angeles,1870.928764,0.350160003,5343.068167,3,2
7944,6037535606,Los Angeles,3468.601611,0.071734399,48353.39361,23,17
7945,6071010040,San Bernardino,2831.654116,0.621643007,4555.112959,3,4
7946,6037571600,Los Angeles,3292.982675,0.111562997,29516.80002,15,11
7947,6037599000,Los Angeles,7171.531976,1.484480023,4831.006051,3,2
7948,6037201200,Los Angeles,2955.145958,0.170220003,17360.74441,9,7
7949,6037297601,Los Angeles,3028.533231,0.985469997,3073.186643,2,1
7950,6025012001,Imperial,829.0479017,0.205935001,4025.774619,2,2
7951,6013351101,Contra Costa,1537.221325,0.934107006,1645.658705,1,1
7952,6037203710,Los Angeles,2273.346282,0.108909003,20873.81401,11,8
7953,6037208904,Los Angeles,2265.688479,0.043283802,52344.95121,25,19
7954,6037101122,Los Angeles,2025.999263,1.02086997,1984.581114,1,1
7955,6037297120,Los Angeles,2575.829478,0.164480999,15660.34674,9,6
7956,6075061102,San Francisco,2175.232826,0.016364301,132925.499,49,25
7957,6075010402,San Francisco,1761.763023,0.074714601,23579.90271,12,4
7958,6037430200,Los Angeles,1083.196154,1.993559957,543.3476682,1,1
7959,6065981000,Riverside,6116.430668,2.693609953,2270.718766,1,2
7960,6059110106,Orange,966.19582,0.288332999,3350.97205,2,1
7961,6037212501,Los Angeles,1958.355342,0.0307323,63723.03189,30,24
7962,6041112204,Marin,1520.178939,0.104363002,14566.26306,8,17
7963,6053010607,Monterey,852.8443749,0.171375006,4976.480484,3,4
7964,6071007411,San Bernardino,2055.519656,0.584690988,3515.565825,2,3
7965,6073009902,San Diego,1120.357859,5.327789783,210.2856728,1,1
7966,6037980026,Los Angeles,2780.165172,5.367169857,517.9946315,1,1
7967,6037183104,Los Angeles,1275.406995,0.257458001,4953.844852,3,2
7968,6037534700,Los Angeles,2019.745391,0.214952007,9396.262076,5,4
7969,6037535604,Los Angeles,755.0593196,0.170747995,4422.068429,3,2
7970,6037294510,Los Angeles,1344.710107,0.200088993,6720.560129,4,3
7971,6079011400,San Luis Obispo,2634.719884,0.399592012,6593.524904,4,7
7972,6037211922,Los Angeles,952.8858824,0.035866499,26567.57449,14,10
7973,6037209104,Los Angeles,314.7356799,0.027010901,11652.17262,7,5
7974,6037535804,Los Angeles,504.01103,0.189511001,2659.534418,2,1
7975,6037201110,Los Angeles,1305.144794,0.391472995,3333.933145,2,2
7976,6037211201,Los Angeles,657.4223387,0.053810399,12217.38457,7,5
7977,6037120107,Los Angeles,603.5624616,0.080032498,7541.46727,4,3
7978,6041112203,Marin,491.8764453,0.041870099,11747.67823,7,8
7979,6037201504,Los Angeles,381.6138211,0.142217994,2683.301958,2,1
7980,6029006002,Kern,533.0233149,2.603199959,204.7569619,1,1
7981,6073990100,San Diego,0,254.6430054,0,1,1
7982,6071011602,San Bernardino,82391286.23,1327.099976,62083.70714,29,24
7983,6071010805,San Bernardino,56561941.84,78.79599762,717827.5997,77,67
7984,6077005502,San Joaquin,37394972.78,151.1990051,247322.8759,63,56
7985,6037532304,Los Angeles,20030782.48,3.127439976,6404849.536,98,96
7986,6071010034,San Bernardino,34177168.04,21.49710083,1589850.106,85,75
7987,6019007801,Fresno,26285506.86,113.2009964,232202.0803,62,79
7988,6103000800,Tehama,29183956.34,51.26729965,569250.8976,75,71
7989,6071011900,San Bernardino,27976138.85,138.6150055,201826.193,59,47
7990,6067007101,Sacramento,15953833.41,29.54220009,540035.3855,74,69
7991,6083002932,Santa Barbara,11794483.09,90.3742981,130507.0506,48,67
7992,6065041910,Riverside,14909433.66,4.302269936,3465480.753,93,91
7993,6037532302,Los Angeles,12496908.31,1.272729993,9818978.398,99,98
7994,6083002006,Santa Barbara,10257756.96,168.9799957,60703.97216,28,48
7995,6113010203,Yolo,10710202.01,4.248600006,2520877.934,90,92
7996,6037532303,Los Angeles,10939375.11,2.92208004,3743694.546,94,91
7997,6071002041,San Bernardino,20412667.45,2.812069893,7258947.403,98,95
7998,6071008502,San Bernardino,20515440.16,8.354820251,2455521.428,90,83
7999,6037554521,Los Angeles,10845894.02,1.910130024,5678092.004,97,95
8000,6019007802,Fresno,13097926.52,202.2400055,64764.27097,30,37
8001,6059042312,Orange,8665264.605,1.583050013,5473778.173,97,98
8002,6071000401,San Bernardino,17159984.81,2.310960054,7425478.765,98,95
8003,6067009800,Sacramento,11376861.63,60.28030014,188732.6639,57,56
8004,6077005131,San Joaquin,11196448.56,29.84399986,375165.8159,70,64
8005,6019002000,Fresno,10500970.35,2.124639988,4942470.449,96,99
8006,6077005135,San Joaquin,9721761.622,6.004089832,1619189.901,86,75
8007,6103000400,Tehama,13770785.3,111.1039963,123945.0043,47,43
8008,6059021826,Orange,6285760.935,1.522119999,4129609.321,95,95
8009,6037570203,Los Angeles,8517596.365,0.502574027,16947943.81,100,99
8010,6081602300,San Mateo,7945191.584,5.172259808,1536116.104,85,87
8011,6065046200,Riverside,11223026.43,4.537769794,2473247.198,90,87
8012,6037570202,Los Angeles,8446770.116,0.646243989,13070558.88,100,99
8013,6001450743,Alameda,6403449.285,1.652060032,3876039.103,95,92
8014,6007002200,Butte,8021348.662,52.84469986,151790.9778,52,67
8015,6065041410,Riverside,7591101.3,0.752990007,10081277.61,99,99
8016,6103000100,Tehama,8012337.599,1158.890015,6913.803293,4,14
8017,6065044000,Riverside,8499760.648,0.915719986,9282052.132,99,98
8018,6007001500,Butte,9069856.105,136.7180023,66339.88173,30,48
8019,6059011720,Orange,5120957.847,0.558422029,9170408.008,99,99
8020,6065046404,Riverside,6990737.099,4.110099792,1700867.972,86,84
8021,6071002709,San Bernardino,10558639.08,5.267250061,2004582.839,88,79
8022,6073017056,San Diego,4142106.703,1.074679971,3854269.937,94,98
8023,6037554512,Los Angeles,5974672.848,1.480010033,4036913.748,95,92
8024,6081610302,San Mateo,6502099.079,12.94079971,502449.5567,73,70
8025,6071012106,San Bernardino,10027093.06,354.3580017,28296.50527,15,17
8026,6037502200,Los Angeles,5862597.846,0.670705974,8740935.779,99,97
8027,6037554514,Los Angeles,5718543.734,0.58167702,9831132.297,99,98
8028,6083001800,Santa Barbara,4987988.642,1166.369995,4276.506308,3,6
8029,6067009618,Sacramento,6684235.719,5.952869892,1122859.367,82,75
8030,6059042333,Orange,4325129.38,1.924569964,2247322.498,89,86
8031,6001450744,Alameda,4898429.458,1.014170051,4829988.279,96,94
8032,6095252311,Solano,5836847.726,3.090719938,1888507.481,87,92
8033,6071010042,San Bernardino,9110506.065,4.240029812,2148689.153,89,80
8034,6065031300,Riverside,6073777.778,0.891915977,6809809.371,98,97
8035,6111005305,Ventura,4577415.673,19.53689957,234295.9106,62,62
8036,6013356001,Contra Costa,7151786.144,6.088240147,1174688.575,82,81
8037,6059042328,Orange,4200632.165,1.135030031,3700899.579,94,94
8038,6037553702,Los Angeles,5879322.486,0.359028995,16375620.26,100,99
8039,6065040609,Riverside,4964777.083,9.4167099,527230.5439,74,73
8040,6065042010,Riverside,5732829.455,4.236629963,1353157.936,83,82
8041,6065040813,Riverside,5339395.039,4.956590176,1077231.494,81,80
8042,6007003300,Butte,6935920.571,119.7009964,57943.71625,27,43
8043,6071010010,San Bernardino,8166505.597,4.189280033,1949381.644,88,79
8044,6071008501,San Bernardino,7976280.703,1.917840004,4158991.723,95,89
8045,6065040616,Riverside,5207170.006,3.34739995,1555586.45,85,83
8046,6007001400,Butte,6878569.161,125.3759995,54863.52405,26,39
8047,6071009134,San Bernardino,7572545.45,182.9530029,41390.6595,20,20
8048,6073017801,San Diego,3429285.747,1.722740054,1990599.649,88,92
8049,6065041403,Riverside,4645779.732,0.882444024,5264673.572,97,95
8050,6037554801,Los Angeles,4165265.72,0.348975003,11935713.7,99,99
8051,6065045302,Riverside,5614214.135,0.642208993,8742035.991,99,97
8052,6067009309,Sacramento,4431578.617,0.809487998,5474545.176,97,96
8053,6037554404,Los Angeles,4079443.324,0.325017005,12551476.57,100,99
8054,6037554403,Los Angeles,4051410.407,0.324595988,12481393.98,100,99
8055,6065042711,Riverside,4402066.52,1.774880052,2480205.08,90,87
8056,6019001800,Fresno,3753266.47,22.05739975,170159.0628,55,74
8057,6077002503,San Joaquin,4174602.527,0.731132984,5709771.844,97,95
8058,6079011704,San Luis Obispo,2678989.078,1.971819997,1358637.747,83,94
8059,6065040809,Riverside,3822800.473,0.882261992,4332953.828,95,94
8060,6065031200,Riverside,3950453.041,1.492120028,2647543.742,91,88
8061,6071002308,San Bernardino,5262146.467,1.706859946,3082939.803,92,85
8062,6013315000,Contra Costa,3914738.383,18.99850082,206055.1209,59,57
8063,6037553701,Los Angeles,3729322.598,0.423135012,8813552.387,99,97
8064,6019000200,Fresno,3768435.893,0.767624021,4909220.91,96,99
8065,6065041412,Riverside,3600560.329,0.831483006,4330287.331,95,94
8066,6073002502,San Diego,2488011.919,0.730997026,3403586.924,93,97
8067,6007003600,Butte,4938687.546,128.0599976,38565.41965,19,30
8068,6071002314,San Bernardino,5067597.132,1.59592998,3175325.481,93,86
8069,6079013000,San Luis Obispo,1864219.922,364.92099,5108.55767,3,3
8070,6077004704,San Joaquin,2040233.331,118.8280029,17169.6341,9,3
8071,6067008132,Sacramento,2877358.24,0.759597003,3788006.307,94,93
8072,6037553601,Los Angeles,3030345.067,0.839796007,3608429.956,94,90
8073,6065042621,Riverside,3747130.079,1.013749957,3696306.03,94,92
8074,6103000600,Tehama,4542939.074,5.470160007,830494.7328,79,86
8075,6077004404,San Joaquin,3126889.779,1.513640046,2065808.041,88,79
8076,6065042505,Riverside,3624373.62,1.39199996,2603716.756,91,88
8077,6071009800,San Bernardino,5218529.427,1.294020057,4032804.128,95,89
8078,6113010201,Yolo,2501868.242,1.258730054,1987613.019,88,89
8079,6113010608,Yolo,2717842.81,0.819142997,3317910.082,93,98
8080,6077004703,San Joaquin,2093555.255,68.03029633,30773.86646,16,9
8081,6095252312,Solano,3075004.376,0.625338972,4917340.059,96,99
8082,6047002500,Merced,1970151.793,200.4929962,9826.536736,6,3
8083,6065040702,Riverside,3001085.092,1.205350041,2489803.782,90,87
8084,6037482001,Los Angeles,2477213.319,1.137189984,2178363.645,89,84
8085,6037262302,Los Angeles,2354736.596,1.18283999,1990748.214,88,84
8086,6099002304,Stanislaus,3044957.767,0.495909005,6140154.209,97,96
8087,6001450101,Alameda,2353721.485,0.699479997,3364958.962,93,89
8088,6065041405,Riverside,2850139.937,0.688535988,4139420.43,95,93
8089,6071009121,San Bernardino,4164829.906,12.33119965,337747.3422,68,56
8090,6085512510,Santa Clara,2827581.097,8.941690445,316224.4449,67,65
8091,6007002500,Butte,2737058.466,54.97990036,49782.89244,24,35
8092,6029005900,Kern,2597646.681,18.9727993,136914.2549,50,30
8093,6059011722,Orange,1841583.242,0.538927972,3417123.135,93,92
8094,6073017052,San Diego,1645280.505,0.84859401,1938831.156,88,92
8095,6113010602,Yolo,2141226.671,0.805382013,2658647.245,91,96
8096,6073012303,San Diego,1997545.45,0.604569018,3304081.737,93,97
8097,6111008201,Ventura,1905870.143,1.024410009,1860456.385,87,95
8098,6067009308,Sacramento,2398812.013,1.118819952,2144055.448,89,85
8099,6057000104,Nevada,1333451.468,4.806950092,277400.7306,65,85
8100,6065041704,Riverside,2364783.325,0.353543997,6688795.02,98,97
8101,6113010800,Yolo,2611246.3,1.502390027,1738061.524,86,87
8102,6083000101,Santa Barbara,1637262.627,1.464300036,1118119.638,82,92
8103,6067008131,Sacramento,1976430.305,1.126039982,1755204.377,86,83
8104,6067009310,Sacramento,2283963.319,2.000080109,1141935.92,82,75
8105,6019002400,Fresno,1743917.909,0.944585025,1846226.504,87,95
8106,6071010016,San Bernardino,3698666.42,2.299180031,1608689.346,85,76
8107,6077004501,San Joaquin,2209605.495,0.926649988,2384509.28,90,84
8108,6059063908,Orange,1369422.99,0.734993994,1863175.755,87,83
8109,6033000702,Lake,1768945.039,47.17589951,37496.79513,19,62
8110,6037502500,Los Angeles,1840493.211,1.473080039,1249418.336,83,79
8111,6073003305,San Diego,1634916.337,0.500073016,3269355.245,93,96
8112,6057000105,Nevada,1253697.066,17.00119972,73741.68213,33,62
8113,6113010204,Yolo,1877981.238,0.730114996,2572171.846,91,94
8114,6071002315,San Bernardino,3119789.486,0.989202976,3153841.589,93,85
8115,6071000119,San Bernardino,2642314.714,0.812059999,3253841.735,93,86
8116,6037106603,Los Angeles,1519089.244,3.985019922,381199.9122,70,69
8117,6007002300,Butte,1656303.827,29.9598999,55284.02404,26,41
8118,6019002800,Fresno,1458059.295,1.019639969,1429974.637,84,92
8119,6013383000,Contra Costa,2523530.271,0.517844975,4873138.474,96,98
8120,6083002906,Santa Barbara,1515017.922,1.690119982,896396.6693,80,86
8121,6037265410,Los Angeles,1714028.688,0.274340004,6247826.291,98,95
8122,6077004106,San Joaquin,1672968.429,32.61410141,51295.86149,24,16
8123,6089012604,Shasta,1632753.4,278.8089905,5856.171989,4,12
8124,6065031100,Riverside,2058371.065,1.11875999,1839868.322,87,85
8125,6037531502,Los Angeles,1928505.1,0.168172002,11467456.41,99,99
8126,6095252313,Solano,1949690.977,2.755870104,707468.3868,77,77
8127,6081604200,San Mateo,2010800.226,0.673278987,2986578.021,92,96
8128,6037554518,Los Angeles,1848945,0.69780302,2649666.089,91,87
8129,6037532200,Los Angeles,1750981.414,1.083089948,1616653.739,86,82
8130,6037271200,Los Angeles,1380915.431,0.202499002,6819369.062,98,96
8131,6085512310,Santa Clara,1850649.307,1.533550024,1206774.659,82,85
8132,6113010607,Yolo,1667025.594,1.366170049,1220218.227,82,85
8133,6067008129,Sacramento,1682471.232,0.439758986,3825893.92,94,93
8134,6007003400,Butte,2677101.494,15.3494997,174409.6906,55,74
8135,6037267700,Los Angeles,1532057.477,0.314539999,4870787.447,96,93
8136,6111006000,Ventura,1715827.657,1.282660007,1337710.42,83,87
8137,6083002809,Santa Barbara,752547.1993,82.22889709,9151.858117,5,12
8138,6053010101,Monterey,1502871.309,10.59160042,141892.7499,51,65
8139,6003010000,Alpine,468516.0253,743.1890259,630.4130026,1,100
8140,6019002502,Fresno,1300082.644,0.499648988,2601991.947,91,96
8141,6067008908,Sacramento,1215817.205,0.856549978,1419435.218,84,79
8142,6013382000,Contra Costa,2209465.424,0.763795018,2892746.576,92,93
8143,6067008130,Sacramento,1544879.705,0.657409012,2349952.124,90,88
8144,6037224010,Los Angeles,1156925.858,0.320618004,3608424.497,94,90
8145,6067009320,Sacramento,1667697.624,0.642199993,2596850.891,91,89
8146,6081613501,San Mateo,1536180.739,34.90940094,44004.7866,21,18
8147,6099003607,Stanislaus,1521042.354,32.81420135,46353.17306,22,14
8148,6085511705,Santa Clara,922448.5241,4.84321022,190462.2104,58,51
8149,6083002005,Santa Barbara,1291383.922,2.450799942,526923.4341,74,75
8150,6067007301,Sacramento,1372790.881,4.941150188,277828.2037,65,65
8151,6067009611,Sacramento,1611178.507,0.74376303,2166252.48,89,86
8152,6037554522,Los Angeles,1184686.158,0.846787989,1399035.146,84,80
8153,6111008302,Ventura,1313916.755,0.741014004,1773133.501,87,94
8154,6037481901,Los Angeles,1350888.294,0.708096981,1907772.989,87,83
8155,6067008128,Sacramento,1471860.001,0.388525993,3788317.974,94,93
8156,6077004502,San Joaquin,1557167.602,0.649294972,2398243.739,90,84
8157,6071008715,San Bernardino,2320938.427,5.699749947,407200.0436,71,60
8158,6005000201,Amador,1038063.301,71.3391037,14551.11218,8,60
8159,6075017700,San Francisco,897667.1135,0.349063993,2571640.538,91,96
8160,6075025100,San Francisco,1078184.722,0.213238999,5056226.7,96,98
8161,6065041404,Riverside,1649815.94,0.526121974,3135805.044,93,90
8162,6067008504,Sacramento,1018722.24,2.47145009,412196.1613,71,67
8163,6083002011,Santa Barbara,850307.8416,7.141960144,119058.0491,46,64
8164,6105000101,Trinity,1067885.807,575.5410156,1855.446924,1,75
8165,6037311801,Los Angeles,1276135.507,0.234055996,5452265.822,97,94
8166,6071001911,San Bernardino,2442292.988,0.689558983,3541818.827,94,88
8167,6099002303,Stanislaus,1559253.723,1.063320041,1466401.143,84,88
8168,6065031401,Riverside,1551962.728,0.874198973,1775296.901,87,85
8169,6065041406,Riverside,1475849.969,0.725876987,2033195.701,88,85
8170,6081613800,San Mateo,1196678.222,187.3690033,6386.745943,4,1
8171,6095252911,Solano,1376414.334,1.634520054,842090.8209,79,79
8172,6057000502,Nevada,725947.2835,4.295440197,169004.1649,55,73
8173,6071007002,San Bernardino,2275701.459,0.611724019,3720144.033,94,88
8174,6083002103,Santa Barbara,956661.6486,1.098770022,870665.9529,79,83
8175,6013358000,Contra Costa,1875503.112,4.226230145,443776.8525,72,66
8176,6079012505,San Luis Obispo,935863.1241,3.147300005,297354.2791,66,74
8177,6073002712,San Diego,543109.8747,0.847305,640985.0937,76,77
8178,6073016607,San Diego,975077.0266,1.583490014,615777.187,76,77
8179,6081613400,San Mateo,1029328.866,17.42869949,59059.41901,27,25
8180,6099003612,Stanislaus,1355234.016,1.196210027,1132939.856,82,87
8181,6057000801,Nevada,1070878.048,61.30289841,17468.63649,9,35
8182,6019005906,Fresno,1168316.539,27.41749954,42612.07471,21,23
8183,6019003001,Fresno,857998.9632,1.011399984,848328.0369,79,88
8184,6053000400,Monterey,1649074.659,0.968769014,1702237.206,86,96
8185,6065041810,Riverside,1325635.435,1.359840035,974846.6,80,79
8186,6085503711,Santa Clara,1234121.891,0.372905999,3309471.805,93,97
8187,6037224020,Los Angeles,790782.3298,0.475807995,1661977.812,86,82
8188,6073004200,San Diego,843400.1976,0.962574005,876192.5765,79,80
8189,6001437102,Alameda,710913.4312,0.335911006,2116374.334,89,83
8190,6013359204,Contra Costa,1633922.017,1.319339991,1238438.938,83,81
8191,6059021814,Orange,938594.3519,1.740579963,539242.3054,74,71
8192,6071009136,San Bernardino,1813428.253,7.436729908,243847.5345,63,50
8193,6059063903,Orange,798731.9413,0.532907009,1498820.484,85,80
8194,6083002909,Santa Barbara,1005122.682,0.982686996,1022830.958,81,91
8195,6053000900,Monterey,1706819.811,0.639765024,2667885.469,91,99
8196,6013313206,Contra Costa,1392632.421,0.668052018,2084616.743,88,89
8197,6083002209,Santa Barbara,829558.2929,0.424088001,1956099.419,88,98
8198,6075060100,San Francisco,708842.9607,10.21420002,69397.79516,31,12
8199,6019005000,Fresno,907764.2778,1.000210047,907573.6449,80,90
8200,6037480903,Los Angeles,967785.9239,0.310360014,3118268.716,93,89
8201,6037189600,Los Angeles,794075.5678,0.413376987,1920947.689,87,83
8202,6065040703,Riverside,1191990.45,1.679929972,709547.7012,77,76
8203,6037271300,Los Angeles,960301.8259,0.567716002,1691517.98,86,82
8204,6083002913,Santa Barbara,822296.781,0.832156003,988152.1956,80,89
8205,6013312000,Contra Costa,1457341.12,0.55124402,2643731.389,91,91
8206,6065042405,Riverside,1315656.593,0.390367001,3370306.886,93,91
8207,6013364002,Contra Costa,1448976.618,0.815991998,1775724.053,87,87
8208,6081608900,San Mateo,903325.5729,2.363280058,382233.8236,70,65
8209,6111008202,Ventura,887989.1486,0.525328994,1690348.637,86,93
8210,6037481902,Los Angeles,910940.3972,0.342896014,2656608.298,91,87
8211,6113010310,Yolo,500845.212,1.95946002,255603.6902,64,62
8212,6037241400,Los Angeles,881301.6387,0.222223997,3965825.699,95,92
8213,6071010425,San Bernardino,1576314.78,1342.150024,1174.469882,1,1
8214,6059063902,Orange,755221.8532,0.93147701,810778.8436,78,74
8215,6111008101,Ventura,864403.9942,0.547809005,1577929.51,85,91
8216,6019005100,Fresno,848575.08,0.999126017,849317.3689,79,88
8217,6081601604,San Mateo,959570.1709,0.570474029,1682057.592,86,89
8218,6037481500,Los Angeles,877493.5412,0.844820023,1038675.123,81,77
8219,6083002010,Santa Barbara,828426.8247,0.940122008,881190.7576,79,85
8220,6081609603,San Mateo,665850.6841,2.309509993,288308.2066,66,59
8221,6037555002,Los Angeles,763084.9518,0.351505011,2170907.746,89,84
8222,6065042404,Riverside,1243774.808,0.393431008,3161354.298,93,90
8223,6067009404,Sacramento,874844.3167,69.4618988,12594.5926,7,3
8224,6083002008,Santa Barbara,739208.7889,1.293409944,571519.3335,75,77
8225,6081613000,San Mateo,863565.7786,1.796700001,480639.9389,73,69
8226,6013371000,Contra Costa,1266263.887,0.508412004,2490625.474,90,90
8227,6083000700,Santa Barbara,699005.4469,8.732439995,80046.97969,35,55
8228,6019000501,Fresno,769900.1432,0.26048401,2955652.223,92,97
8229,6037555001,Los Angeles,725465.9974,0.497442007,1458393.113,84,81
8230,6085512509,Santa Clara,1044435.127,1.871870041,557963.4825,75,76
8231,6037294830,Los Angeles,1202388.572,0.342040002,3515344.884,94,90
8232,6103000300,Tehama,865344.7541,1287.890015,671.9088931,1,7
8233,6071002044,San Bernardino,1449935.275,0.809561014,1791014.204,87,77
8234,6111005908,Ventura,931078.3075,0.712786973,1306250.455,83,86
